"","score","text"
"749",0,"<U+062A><U+0645> <U+062A><U+0648><U+062D><U+064A><U+062F><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6><U+0627><U+0644><U+0645><U+0645><U+0644><U+0643><U+0629> <U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629> <U+0627><U+0644><U+0633><U+0639><U+0648><U+062F><U+064A><U+0629><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6>
<U+0641><U+064A> <U+0662><U+0661><U+0645><U+0646> <U+062C><U+0645><U+0627><U+062F><U+0649> <U+0627><U+0644><U+0623><U+0648><U+0644><U+0649> <U+0601> <U+0661><U+0663><U+0665><U+0661> <U+0647><U+0640> 
<U+0627><U+0644><U+0645><U+0648><U+0627><U+0641><U+0642> <U+0662><U+0663> <U+0645><U+0646> <U+0633><U+0628><U+062A><U+0645><U+0628><U+0631> <U+0601> <U+0661><U+0669><U+0663><U+0662><U+0645> <ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+009A>. ..#<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>"
"750",0,"iPhone7<U+306E><U+767A><U+58F2><U+65E5><U+3001><U+88CF><U+6280><U+3092><U+4F7F><U+3063><U+3066><U+4E26><U+3070><U+305A><U+306B><U+8CB7><U+304A><U+3046><U+3068><U+3057><U+305F><U+30AB><U+30C3><U+30D7><U+30EB><U+304C><U+902E><U+6355>! https://t.co/tFsYABjpcr https://t.co/dzKn1Rzn4W"
"751",0,"<U+304A><U+306F><U+3088><U+3046><U+2606>

<U+6628><U+591C><U+306F><U+868A><U+306B><U+523A><U+3055><U+308C><U+307E><U+304F><U+3063><U+3066><U+6B86><U+3069><U+5BDD><U+308C><U+306A><U+304B><U+3063><U+305F>…<U+3002>

<U+8840><U+5727><U+8A08><U+306E><U+96FB><U+6C60><U+306A><U+304F><U+306A><U+3063><U+3066><U+304D><U+305F><U+304B><U+3089><U+5145><U+96FB><U+6C60><U+8CB7><U+3063><U+305F><U+3088><U+266A>

<U+3053><U+308C><U+3001>iPhone7<U+3067><U+64AE><U+5F71><U+3057><U+305F><U+3093><U+3060><U+3051><U+3069>

<U+3081><U+3063><U+3061><U+3083><U+753B><U+8CEA><U+7DBA><U+9E97><U+3060><U+3088><U+306A><U+2728> https://t.co/G9jNA5omkU"
"752",0,"iPhone7<U+4ECA><U+65E5><U+5C4A><U+304D><U+307E><U+3059>(^<U+03C9>^)"
"753",0,"#iPhone7 #iPhone7Plus <U+4E88><U+7D04><U+958B><U+59CB>!!
<U+767A><U+58F2><U+65E5><U+307E><U+3067><U+306B><U+4E88><U+7D04><U+2192>10<U+6708><U+672B><U+307E><U+3067><U+306B><U+30C4><U+30A4><U+30FC><U+30C8><U+3092><U+3054><U+63D0><U+793A><U+306E><U+4E0A>
<U+3054><U+5951><U+7D04><U+9802><U+3044><U+305F><U+65B9><U+306B><U+4E88><U+7D04><U+7279><U+5178><U+306E><U+4E00><U+7B49><U+7C73><U+4E00><U+888B><U+30D7><U+30EC><U+30BC><U+30F3><U+30C8>!!
web<U+4E88><U+7D04><U+306F><U+3053><U+3061><U+3089><U+2192>https://t.co/SJfAT1007N
#au #docomo #softbank"
"754",0,"iPhone7<U+306B><U+5909><U+3048><U+3066><U+3053><U+306E><U+30A2><U+30AB><U+30A6><U+30F3><U+30C8><U+3092><U+79FB><U+3057><U+305F><U+3044><U+306E><U+306B><U+3067><U+304D><U+306A><U+3044><U+30FC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>
<U+5BB6><U+306B><U+3044><U+308B><U+3068><U+304D><U+3057><U+304B><U+3053><U+306E><U+30A2><U+30AB><U+30A6><U+30F3><U+30C8><U+306B><U+5165><U+308C><U+306A><U+3044><U+3088><U+30FC>"
"755",0,"#iPhone7 #iPhone7Plus <U+4E88><U+7D04><U+958B><U+59CB>!!
<U+767A><U+58F2><U+65E5><U+307E><U+3067><U+306B><U+4E88><U+7D04><U+2192>10<U+6708><U+672B><U+307E><U+3067><U+306B><U+30C4><U+30A4><U+30FC><U+30C8><U+3092><U+3054><U+63D0><U+793A><U+306E><U+4E0A>
<U+3054><U+5951><U+7D04><U+9802><U+3044><U+305F><U+65B9><U+306B><U+4E88><U+7D04><U+7279><U+5178><U+306E><U+4E00><U+7B49><U+7C73><U+4E00><U+888B><U+30D7><U+30EC><U+30BC><U+30F3><U+30C8>!!
web<U+4E88><U+7D04><U+306F><U+3053><U+3061><U+3089><U+2192>https://t.co/TRjsLqJIOZ
#au #docomo #softbank"
"756",0,"<U+062A><U+0645> <U+062A><U+0648><U+062D><U+064A><U+062F><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6><U+0627><U+0644><U+0645><U+0645><U+0644><U+0643><U+0629> <U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629> <U+0627><U+0644><U+0633><U+0639><U+0648><U+062F><U+064A><U+0629><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6>
<U+0641><U+064A> <U+0662><U+0661><U+0645><U+0646> <U+062C><U+0645><U+0627><U+062F><U+0649> <U+0627><U+0644><U+0623><U+0648><U+0644><U+0649> <U+0601> <U+0661><U+0663><U+0665><U+0661> <U+0647><U+0640> 
<U+0627><U+0644><U+0645><U+0648><U+0627><U+0641><U+0642> <U+0662><U+0663> <U+0645><U+0646> <U+0633><U+0628><U+062A><U+0645><U+0628><U+0631> <U+0601> <U+0661><U+0669><U+0663><U+0662><U+0645> <ed><U+00A0><U+00BD><ed><U+00B2><U+009A>. ..#<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>
   <ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+009A>"
"757",0,"RT @mashpao_: <U+767D><U+732B><U+30C6><U+30CB><U+30B9><ed><U+00A0><U+00BC><ed><U+00BE><U+00BE><U+30C1><U+30FC><U+30E0><U+304B><U+3051><U+3082><U+3061><U+3057><U+3066><U+307E><U+3059><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>

1<U+679A><U+76EE>:<U+672C><U+57A2>(iPad)

<U+57FA><U+672C><U+30C0><U+30B0><U+30E9><U+30B9>4<U+51F8><U+4F7F><U+3063><U+3066><U+307E><U+3059><U+263A><U+FE0F>
<U+30D5><U+30EC><U+30DE><U+8A98><U+3063><U+3066><U+4E0B><U+3055><U+3044><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>

2<U+679A><U+76EE>:<U+30B5><U+30D6><U+57A2>(iPhone7)

<U+30B5><U+30D6><U+30DE><U+30B9><U+30BF><U+30FC><U+3067><U+307E><U+3063><U+305F><U+308A><U+3084><U+3063><U+3066><U+307E><U+3059><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>
<U+30C1><U+30FC><U+30E0><U+30E1><U+30F3><U+30D0><U+30FC><U+52DF><U+96C6><U+4E2D><ed><U+00A0><U+00BC><ed><U+00BD><U+0084>
<U+30EA><U+30FC><U+30B0><U+3088><U+308A><U+3082><U+30BF><U+30A6><U+30F3><U+5F37><U+5316><U+30E1><U+30A4><U+30F3>…"
"758",0,"RT @JOYfamilytech: Don't worry, what's on the left fits in what's on the right! #hardware #hax #maker #startup #iconbasedwatch #OctopusWatc…"
"759",0,"<U+65B0><U+3057><U+3044><U+58C1><U+7D19><U+3092><U+8FFD><U+52A0><U+3057><U+307E><U+3057><U+305F>! <U+30E9><U+30D6><U+30E9><U+30A4><U+30D6>!,<U+30E9><U+30D6><U+30E9><U+30A4><U+30D6>!<U+30B5><U+30F3><U+30B7><U+30E3><U+30A4><U+30F3>!!<U+3010><U+685C><U+5185><U+68A8><U+5B50><U+3011>iPhone7 PLUS(1080 x 1920) https://t.co/U4hcTQcMsO"
"760",0,"#<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>
21/5/1351<U+0647><U+062C><U+0631><U+064A>
23/9/1932 <U+0645><U+064A><U+0644><U+0627><U+062F><U+064A>"
"761",0,"RT @fayzryan1: <U+0639><U+0627><U+0645> <U+0661><U+0663><U+0665><U+0661><U+0647><U+0640> <ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6>
<U+0639><U+0627><U+0645> <U+0661><U+0669><U+0663><U+0662> <U+0645> <ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6>

#<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>"
"762",0,"#iPhone7 #iPhone7Plus <U+4E88><U+7D04><U+958B><U+59CB>!!
<U+767A><U+58F2><U+65E5><U+307E><U+3067><U+306B><U+4E88><U+7D04><U+2192>10<U+6708><U+672B><U+307E><U+3067><U+306B><U+30C4><U+30A4><U+30FC><U+30C8><U+3092><U+3054><U+63D0><U+793A><U+306E><U+4E0A>
<U+3054><U+5951><U+7D04><U+9802><U+3044><U+305F><U+65B9><U+306B><U+4E88><U+7D04><U+7279><U+5178><U+306E><U+4E00><U+7B49><U+7C73><U+4E00><U+888B><U+30D7><U+30EC><U+30BC><U+30F3><U+30C8>!!
web<U+4E88><U+7D04><U+306F><U+3053><U+3061><U+3089><U+2192>https://t.co/y2DEvcNQiF
#au #docomo #softbank"
"763",0,"#<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>

 <U+062A><U+0648><U+062D><U+062F><U+062A> <U+0662><U+0661> <U+062C><U+0645><U+0627><U+062F><U+0649> <U+0627><U+0644><U+0627><U+0648><U+0644><U+0649> <U+0641><U+064A> <U+0639><U+0627><U+0645> <U+0661><U+0663><U+0665><U+0661><U+0647><U+0640> 
 <U+062A><U+0648><U+062D><U+062F><U+062A><U+0662><U+0663> <U+0633><U+0628><U+062A><U+0645><U+0628><U+0631> <U+0641><U+064A> <U+0639><U+0627><U+0645> <U+0661><U+0669><U+0663><U+0662> <U+0645>"
"764",0,"<U+0644><U+0627> <U+0627><U+0644><U+0647> <U+0627><U+0644><U+0627> <U+0627><U+0644><U+0644><U+0647> <ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+009B> #<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>"
"765",1,"#<U+062F><U+0628><U+064A>_<U+062A><U+062D><U+062A><U+0641><U+0644>_<U+0628><U+0627><U+0644><U+0633><U+0639><U+0648><U+062F><U+064A><U+064A><U+0646> #<U+0627><U+0644><U+064A><U+0648><U+0645>_<U+0627><U+0644><U+0648><U+0637><U+0646><U+064A>_<U+0627><U+0644><U+0633><U+0639><U+0648><U+062F><U+064A> #<U+0645><U+0632><U+0647> #<U+0633><U+0646><U+0627><U+0628> #Promise #iPhone7 https://t.co/982yZ5fADI"
"766",0,"<U+304A><U+59C9><U+3055><U+307E><U+304C>iPhone7<U+306B><U+3057><U+3084><U+304C><U+3063><U+305F><U+3088><ed><U+00A0><U+00BD><ed><U+00B8><U+00B6>
<U+30DC><U+30BF><U+30F3><U+304C><U+5909><U+3060><U+3088>…6s<U+3088><U+308A><U+5B89><U+3044><U+3088>…
<U+5909><U+3048><U+305F><U+3044><U+306A><U+30FC>"
"767",0,"<U+0633><U+0628><U+062D><U+0627><U+0646> <U+0627><U+0644><U+0644><U+0647> #<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>"
"768",0,"iPhone7<U+3001>plus<U+3068><U+3082><U+306B><U+30B8><U+30A7><U+30C3><U+30C8><U+30D6><U+30E9><U+30C3><U+30AF><U+3001><U+30A2><U+30C3><U+30D7><U+30EB><U+30B9><U+30C8><U+30A2><U+5165><U+8377>0<U+53F0><U+3002>
<U+30DE><U+30B8><U+3067><U+7D42><U+308F><U+3063><U+3066><U+308B><U+3002>"
"769",0,"A partir de hoy en #CostaRica se venderá el #iPhone7 https://t.co/M3EpFoXZOG https://t.co/6cZC7qqmn6"
"770",0,"<U+062A><U+0645> <U+062A><U+0648><U+062D><U+064A><U+062F><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6><U+0627><U+0644><U+0645><U+0645><U+0644><U+0643><U+0629> <U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629> <U+0627><U+0644><U+0633><U+0639><U+0648><U+062F><U+064A><U+0629><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6>
<U+0641><U+064A> <U+0662><U+0661><U+0645><U+0646> <U+062C><U+0645><U+0627><U+062F><U+0649> <U+0627><U+0644><U+0623><U+0648><U+0644><U+0649> <U+0601> <U+0661><U+0663><U+0665><U+0661> <U+0647><U+0640> 
<U+0627><U+0644><U+0645><U+0648><U+0627><U+0641><U+0642> <U+0662><U+0663> <U+0645><U+0646> <U+0633><U+0628><U+062A><U+0645><U+0628><U+0631> <U+0601> <U+0661><U+0669><U+0663><U+0662><U+0645> <ed><U+00A0><U+00BD><ed><U+00B2><U+009A>. ..#<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>."
"771",0,"<U+0627><U+0644><U+062D><U+0645><U+062F><U+0644><U+0644><U+0647> <ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+009A> #<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>"
"772",1,"The upside of the new iPhone7 plus cameras are much better zoom/detail. Yet a larger battery is included and needed<ed><U+00A0><U+00BD><ed><U+00B3><U+00B2>
https://t.co/NoX8RJL8io"
"773",0,"RT @Hilali__z3eem: <U+0634><U+0631><U+0648><U+0637> <U+0631><U+0628><U+062D> <U+0627><U+064A><U+0641><U+0648><U+0646> 7
<U+0661>) <U+0645><U+062A><U+0627><U+0628><U+0639><U+0629> <U+062D><U+0633><U+0627><U+0628><U+064A>
<U+0662>) <U+0639><U+0645><U+0644> <U+0631><U+064A><U+062A><U+0648><U+064A><U+062A> <U+0648><U+0644><U+0627><U+064A><U+0643> <U+0644><U+0644><U+062A><U+063A><U+0631><U+064A><U+062F><U+0629>

<U+0633><U+064A><U+062A><U+0645> <U+0639><U+0645><U+0644> <U+0642><U+0631><U+0639><U+0629> <U+0648><U+062A><U+0648><U+0632><U+064A><U+0639> <U+0627><U+064A><U+0641><U+0648><U+0646> 7 <U+0639><U+0644><U+0649> 10 <U+064A><U+062A><U+0645> <U+0633><U+062D><U+0628><U+0647><U+0645>

 #<U+0627><U+0631><U+0628><U+062D>_iph…"
"774",0,"#<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>
 <U+062A><U+0645> <U+062A><U+0648><U+062D><U+064A><U+062F>  <U+0627><U+0644><U+0645><U+0645><U+0644><U+0643><U+0629> <U+0641><U+064A> 21 <U+062C><U+0645><U+0627><U+062F><U+0649> <U+0627><U+0644><U+0623><U+0648><U+0644><U+0649> 1351 <U+0647><U+0640>  <ed><U+00A0><U+00BD><ed><U+00B2><U+009A>
<U+0627><U+0644><U+0645><U+0648><U+0627><U+0641><U+0642> <U+0644>  23 <U+0633><U+0628><U+062A><U+0645><U+0628><U+0631> 1932<U+0645> ..."
"775",0,"#<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>
<U+064A><U+0648><U+0645> <U+0627><U+0644><U+062E><U+0645><U+064A><U+0633> 21<U+062C><U+0645><U+0627><U+062F><U+0649> <U+0627><U+0644><U+0623><U+0648><U+0644><U+0649> <U+0639><U+0627><U+0645> 1351<U+0647><U+0640> / <U+0627><U+0644><U+0645><U+0648><U+0627><U+0641><U+0640><U+0642> 23 <U+0633><U+0628><U+062A><U+0645><U+0628><U+0631> 1932<U+0645>"
"776",0,"<U+062A><U+0645> <U+062A><U+0648><U+062D><U+064A><U+062F><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6><U+0627><U+0644><U+0645><U+0645><U+0644><U+0643><U+0629> <U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629> <U+0627><U+0644><U+0633><U+0639><U+0648><U+062F><U+064A><U+0629><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6>
<U+0641><U+064A> <U+0662><U+0661><U+0645><U+0646> <U+062C><U+0645><U+0627><U+062F><U+0649> <U+0627><U+0644><U+0623><U+0648><U+0644><U+0649> <U+0601> <U+0661><U+0663><U+0665><U+0661> <U+0647><U+0640> 
<U+0627><U+0644><U+0645><U+0648><U+0627><U+0641><U+0642> <U+0662><U+0663> <U+0645><U+0646> <U+0633><U+0628><U+062A><U+0645><U+0628><U+0631> <U+0601> <U+0661><U+0669><U+0663><U+0662><U+0645> <ed><U+00A0><U+00BD><ed><U+00B2><U+009A>. ..#<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>"
"777",0,"#iPhone7 Unboxing video. I opened a box.
LINK: https://t.co/Mk8tl3UT2S"
"778",0,"<U+308F><U+30FC><U+30FC><U+30FC><U+30FC>!<U+4ECA><U+65E5><U+3084><U+3063><U+3068>iPhone7<U+306B><U+304B><U+3048><U+306B><U+3044><U+304F><U+305E>!<U+30B9><U+30C8><U+30EC><U+30FC><U+30B8><U+5BB9><U+91CF><U+304C><U+4E0D><U+8DB3><U+3057><U+3066><U+3044><U+307E><U+3059><U+306E><U+8868><U+8A18><U+3068><U+3082><U+304A><U+3055><U+3089><U+3070><U+3060><U+305E>!"
"779",0,"iPhone7<U+306B><U+8208><U+5473><U+306F><U+3042><U+308B><U+3051><U+3069><U+3001>FeliCa<U+304C><U+4F7F><U+3048><U+308B><U+3088><U+3046><U+306B><U+306A><U+308B><U+307E><U+3067><U+306F><U+8272><U+3068><U+30DB><U+30FC><U+30E0><U+30DC><U+30BF><U+30F3><U+3050><U+3089><U+3044><U+3057><U+304B><U+5909><U+5316><U+3092><U+611F><U+3058><U+3089><U+308C><U+306A><U+3044><U+304B><U+3089><U+3001><U+305D><U+308C><U+307E><U+3067><U+306F><U+826F><U+3044><U+304B><U+3068><U+69D8><U+5B50><U+3092><U+898B><U+3066><U+3044><U+308B><U+3002><U+7B11>"
"780",0,"<U+8ABF><U+67FB><U+3011>iPhone7/7 Plus<U+306E><U+5165><U+8377>·<U+5728><U+5EAB><U+72B6><U+6CC1> 9<U+6708>23<U+65E5><U+6642><U+70B9> https://t.co/Kr3WTyIMlP"
"781",3,"Am I the only one who thinks this looks like a homage to ""I am rich"" app!? #iphone7 #throw… https://t.co/vWSOjvjWoJ https://t.co/bHwgUBWHvf"
"782",0,"RT @hanyzaher: I really don’t understand or care for phone drop tests #phone #drop #samsung #apple #iPhone7 #note7 #ios #Android"
"783",0,"RT @goryugo: I just published “iPhone7<U+3078><U+79FB><U+884C><U+5B8C><U+4E86><U+3057><U+305F><U+306E><U+3067><U+624B><U+9806><U+306E><U+30E1><U+30E2>” https://t.co/pa98EnnwzM"
"784",0,"RT @farm_machine: iPhone7<U+306B><U+65B0><U+305F><U+306A><U+8106><U+5F31><U+6027>(<U+3042><U+305A><U+304D><U+30D0><U+30FC><U+3067><U+53E9><U+304F><U+3068><U+58CA><U+308C><U+308B>)"
"785",0,"iPhone7<U+3060><U+3068><U+3001><U+30B9><U+30C8><U+30EA><U+30F3><U+30B0><U+30B9><U+3082><U+7DBA><U+9E97><U+306B><U+8074><U+3053><U+3048><U+3066><U+304F><U+308B><U+7D20><U+6674><U+3089><U+3057><U+3044>
https://t.co/kBKQaoc7M5 @youtube<U+3055><U+3093><U+304B><U+3089>"
"786",0,"<U+65B0><U+3057><U+3044><U+58C1><U+7D19><U+3092><U+8FFD><U+52A0><U+3057><U+307E><U+3057><U+305F>! <U+30E9><U+30D6><U+30E9><U+30A4><U+30D6>!,<U+30E9><U+30D6><U+30E9><U+30A4><U+30D6>!<U+30B5><U+30F3><U+30B7><U+30E3><U+30A4><U+30F3>!!<U+3010><U+6D25><U+5CF6><U+5584><U+5B50><U+3011>iPhone7 PLUS(1080 x 1920) https://t.co/bHHDivCoAg"
"787",-1,"RT @ASTROGaming: Can't plug in? With our A38 Bluetooth, you won't have to worry about the missing AUX! 

Get your #iPhone7 solution @ https…"
"788",0,"@chiba_shi <U+305D><U+3093><U+306A><U+306B><U+4E26><U+3076><U+306E><U+304B>w iPhone7<U+3068><U+304B><U+6271><U+3063><U+3066><U+308B><U+306E><U+FF1F>w"
"789",0,"#Trending the rawest #PodcastHost on #Podcast #iTunes #MacBookPro #iPhone7 #iPhone7Plus #Detroit… https://t.co/5USW0C0OUW"
"790",0,"iPhone7<U+306E>au<U+306E><U+7206><U+901F><U+96FB><U+6CE2><U+306E><U+8A71><U+3068><U+304B><U+3082><U+3042><U+308B><U+3057><U+30B3><U+30B9><U+30C8><U+304C><U+5B89><U+304F><U+306A><U+308B><U+3053><U+3068><U+306F><U+3048><U+3048><U+3053><U+3063><U+3061><U+3083><U+3002><U+5024><U+6BB5><U+304C><U+5B89><U+304F><U+306A><U+308B><U+3060><U+3051><U+3058><U+3083><U+306A><U+304F><U+540C><U+3058><U+5024><U+6BB5><U+3067><U+30B5><U+30FC><U+30D3><U+30B9><U+304C><U+5411><U+4E0A><U+3059><U+308B><U+3053><U+3068><U+3082><U+3042><U+308B><U+3002> https://t.co/5ygqRq9ii0"
"791",0,"<U+2605><U+65B0><U+5546><U+54C1><U+767A><U+58F2><U+2605>
au<U+FF7C><U+FF6E><U+FF6F><U+FF8C><U+FF9F><U+5148><U+884C><U+767A><U+58F2>
<U+6700><U+65B0><U+FF93><U+FF83><U+FF9E><U+FF99><U+306F><U+5168><U+3066><U+FF9C><U+FF72><U+FF94><U+FF9A><U+FF7D><U+306B><U+5BFE><U+5FDC>
#BeatsSolo3Wireless
9<U+6708>16<U+65E5>(<U+91D1>)<U+5168>5<U+8272>
#au #<U+5927><U+962A> #<U+96E3><U+6CE2> #iPhone7 #docomo #Softbank #Beats
https://t.co/ko1LSGUq0K"
"792",0,"RT @hidaka_0920: <U+30A4><U+30F3><U+30BF><U+30FC><U+30CD><U+30C3><U+30C8><U+901A><U+8CA9><U+3067>iPhone7<U+3092><U+8CB7><U+3063><U+305F><U+3089>iPhone3<U+3001>iPhone4<U+3001><U+300C><U+878D><U+5408><U+300D><U+304C><U+9001><U+3089><U+308C><U+305F><U+304A><U+8A71><U+304C><U+4E2D><U+56FD><U+3067><U+30D0><U+30BA><U+3063><U+3066><U+3044><U+307E><U+3059> https://t.co/ZTBxrGUWRB"
"793",0,"RT @MaltsevIS: <U+0417><U+0430> 50 <U+0442><U+044B><U+0441>.<U+0440><U+0443><U+0431><U+043B><U+0435><U+0439> <U+0432><U+044B> <U+043F><U+043E><U+043A><U+0443><U+043F><U+0430><U+0435><U+0442><U+0435> <U+043D><U+0435> <U+043C><U+0435><U+0441><U+0442><U+043E> <U+0432> <U+043E><U+0447><U+0435><U+0440><U+0435><U+0434><U+0438> <U+0413><U+0423><U+041C><U+0430> <U+0437><U+0430> iPhone7 - <U+0432><U+044B> <U+043F><U+043E><U+043A><U+0443><U+043F><U+0430><U+0435><U+0442><U+0435> <U+0434><U+0438><U+0441><U+0442><U+0440><U+043E><U+0444><U+0438><U+044E> <U+043C><U+043E><U+0437><U+0433><U+0430>. https://t.co/2446rEwZzS"
"794",0,"<U+2605><U+65B0><U+5546><U+54C1><U+767A><U+58F2><U+2605>
au<U+FF7C><U+FF6E><U+FF6F><U+FF8C><U+FF9F><U+5148><U+884C><U+767A><U+58F2>
<U+6700><U+65B0><U+FF93><U+FF83><U+FF9E><U+FF99><U+306F><U+5168><U+3066><U+FF9C><U+FF72><U+FF94><U+FF9A><U+FF7D><U+306B><U+5BFE><U+5FDC>
#BeatsSolo3Wireless
9<U+6708>16<U+65E5>(<U+91D1>)<U+5168>5<U+8272>
#au #<U+5927><U+962A> #<U+96E3><U+6CE2> #iPhone7 #docomo #Softbank #Beats
https://t.co/FsW8cvWY0p"
"795",0,"#<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>

 <U+0662><U+0661> <U+062C><U+0645><U+0627><U+062F><U+0649> <U+0627><U+0644><U+0627><U+0648><U+0644><U+0649> <U+0641><U+064A> <U+0639><U+0627><U+0645> <U+0661><U+0663><U+0665><U+0661><U+0647><U+0640> 
 <U+0662><U+0663> <U+0633><U+0628><U+062A><U+0645><U+0628><U+0631> <U+0641><U+064A> <U+0639><U+0627><U+0645> <U+0661><U+0669><U+0663><U+0662> <U+0645>"
"796",0,"RT @byDVNLLN: :: #iPhone7 #vsco :: #Baltimore :: https://t.co/CWUKnr8X4N"
"797",0,"#<U+0627><U+0631><U+0628><U+062D>_iphone7_<U+0645><U+0639>_<U+0627><U+0644><U+0639><U+0628><U+062F><U+0627><U+0644><U+0644><U+0637><U+064A><U+0641>
@_ALABDULLATIF_ 

<U+062A><U+0645> <U+062A><U+0648><U+062D><U+064A><U+062F> <U+0627> <U+0644><U+0645><U+0645><U+0644><U+0643><U+0629> <U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0647> <U+0627><U+0644><U+0633><U+0639><U+0648><U+062F><U+064A><U+0647> <U+0639><U+0627><U+0645> 1351<U+0647><U+062C><U+0631><U+064A>/1932<U+0645><U+064A><U+0644><U+0627><U+062F><U+064A>."
